ENSGID	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80
ENSG00000243864		0.010478	0.0				0.0	0.005051																0.0					0.052489999999999995							0.007293000000000001					
ENSG00000277200	0.0			0.0	0.031586			0.011359000000000001	0.017011000000000002			0.007094		0.0	0.003774	0.000651		0.0	0.01623	0.015284	0.009036			0.028942000000000002	0.0	0.061489999999999996	0.003011	0.034981	0.030784	0.009006			0.00982		0.003861				0.012824	0.34786999999999996	0.019827
ENSG00000011201	0.07336000000000001	0.216245	0.257132	0.270061	0.535921	0.140205	0.024586	0.057777999999999996	0.494935	0.09894800000000001	0.092089	0.094033	0.212944	0.015531999999999999	0.157245	0.024121	0.062761	0.170619	0.259129	0.318764	1.156107	0.112322	0.339149	1.123065	0.30806100000000003	0.441489	0.052815999999999995	0.23795100000000002	0.698067	0.054334	0.05740700000000001	0.032325	0.480604	0.672203	0.092305	0.031535	0.33969299999999997	0.071528	15.043123000000001	0.305412	0.359165
ENSG00000267968			0.0	0.0		0.0		0.062086		0.0	0.0				0.0		0.0				0.0			0.0			0.0	0.0	0.0			0.032639			0.0	0.0			0.0		0.0
ENSG00000274795																																									
ENSG00000115307	141.80586200000002	134.09346000000002	143.012695	121.02226999999999	134.567642	94.489662	140.636154	185.611343	185.10849	79.171951	70.36395999999999	107.464722	88.371391	175.325775	115.942543	164.473145	103.31765	189.468201	142.819443	139.822372	87.074478	164.731979	189.4422	96.54563900000001	111.35180700000001	78.74301899999999	177.961594	150.314728	178.055786	77.13164499999999	46.042034	96.76413000000001	74.33045200000001	98.354668	144.539505	149.615952	80.841949	126.60851299999999	162.826889	77.776962	149.502396
ENSG00000162396	3.8894269999999995	2.86937	2.418687	2.582357	2.5242150000000003	4.153701	2.431379	6.815086999999999	2.454192	6.308701	3.714972	5.078372	1.832832	4.2146230000000005	2.472865	10.271886	2.8070150000000003	23.228735	4.783437999999999	1.8546470000000002	4.550794000000001	2.540155	3.2081779999999998	2.989845	1.7223709999999999	6.362121	7.773174000000001	2.176933	6.715203	3.386482	0.8609979999999999	1.531971	2.547848	3.053416	3.7764550000000003	5.727012	1.613739	5.639061	3.356531	2.376075	2.8060509999999996
ENSG00000237483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025296000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045068000000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000253638																																									
ENSG00000207997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.166102	0.0	0.0	0.052778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101252	0.084802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251873																																									
ENSG00000167900	13.416547	97.275894	135.435699	18.447121	9.119392999999999	61.179699	27.713625	39.860138	17.420251999999998	97.607773	37.447598	29.908865000000002	5.963566	16.846996	16.777363	41.681328	32.623825	49.659248	49.496887	19.699938	31.028919000000002	19.873428	66.49678	9.749417999999999	1.900911	5.378909999999999	92.299072	54.886238	36.308884	5.809851	9.582137	15.761847	9.049028	22.856533	4.016819	9.909991	3.1928959999999997	15.588688000000001	10.709783999999999	23.657572000000002	9.535745
ENSG00000207582				0.0																																			0.0		
ENSG00000224622								0.088746								0.203071					0.059448																				
ENSG00000232832	0.5316270000000001	0.021289	0.0	0.044271	0.029929	1.2197440000000002	0.0	0.127227	0.425209	0.0	0.48202	0.119503	0.0	0.162753	0.131083	1.077177	0.026951	0.142232	0.343866	0.104274	0.10366099999999999	0.10098700000000001	0.29286100000000004	0.089947	0.002163	1.989723	0.960838	0.086258	0.199853	0.023968	0.0	0.052832000000000004	0.019601	0.099978	0.0	0.0	0.05994	0.7486689999999999	0.13988599999999998	0.051342	0.001441
ENSG00000163600	0.321417	0.312184	0.8345950000000001	0.11546400000000001	0.289323		0.018088	0.137159	0.040478	1.472816	0.009894	0.070025	0.293586	0.019094999999999997	0.616437	0.304465		0.565527	0.157047	0.163665	4.314954	0.153515	0.06346	1.576319	0.311177	0.173055	0.46569099999999997	0.46737399999999996	0.389667	0.041411	0.0844	0.38616999999999996	0.45701899999999995	0.422238	0.045235000000000004	0.009045000000000001	0.049826999999999996	0.010726000000000001	0.106244	1.232153	0.067227
ENSG00000252169																																									
ENSG00000271508																																			0.0						
ENSG00000225680	0.671568	0.174495	0.040167	0.11376300000000002	0.31273	0.07234700000000001	0.032949	2.859245	0.33617199999999997	1.430939	1.283507	0.38438	0.020719	0.13926	0.789081	3.089185	0.0	0.45099700000000004	0.21230900000000003	0.305744	0.621829	0.061845000000000004	0.018196	0.064984	0.0	0.0	0.045427999999999996	0.0	2.734794	0.0		0.120425	0.0	0.0	0.041201	0.098857	0.06109	0.8662270000000001	0.05885800000000001	0.49813599999999997	0.043705
ENSG00000264455	95.659607	141.388275	127.12271899999999	152.67773400000002	128.070328	197.411957	195.480499	192.091293	132.7948	219.291992	120.613777	116.233475	140.910538	127.43231200000001	66.218712	221.19645699999998	163.407562	155.416199	98.347977	55.51003299999999	127.167351	174.037811	134.85966499999998	144.65386999999998	62.10499599999999	146.66265900000002	153.202744	180.86535600000002	135.772369	150.846191	115.27325400000001	83.161987	97.37394	151.587936	189.42244	144.77606200000002	105.21527900000001	141.925964	223.139587	129.843842	168.851852
ENSG00000226416	0.331662	0.012256999999999999	0.078126	0.006723999999999999	0.627545	0.013999000000000001	0.025393000000000002	0.029901999999999998	0.23813299999999998	0.019951	0.040998	0.061915	0.07234299999999999	0.100789	0.094123	0.119128	0.019881	0.0029760000000000003	0.10375999999999999	0.09142	0.42850900000000003	0.018789	0.075671	0.195428	2.873841	0.08176699999999999	0.041793000000000004	0.022698	0.156279	0.026202999999999997	0.016649	0.049895	0.02044	0.039744999999999996	0.074746	0.098946	0.08133	0.13264	0.062351	0.060596000000000004	0.10727300000000001
ENSG00000250999	0.461359	0.166402	0.406181	0.013688999999999998	0.165921	0.497514	0.356172	0.24718800000000002	0.729744	0.502883	0.18060199999999998	0.7114699999999999	0.21779899999999996	0.506512	0.193478	0.110524	0.026914999999999998	0.8146140000000001	0.825521	0.320027	0.146586	0.073049	0.369236	0.340449	0.228694	0.953197	0.337717	0.24052800000000002	0.273102	0.23717600000000003	0.207472	0.422788	0.192523	0.459847	0.174459	0.518807	0.175457	0.392719	0.347344	0.08581799999999999	0.163152
ENSG00000168077	4.170111	53.631393	22.4049	8.133792	19.836843	14.523726000000002	2.042375	18.086306	21.63599	8.239331	16.304007000000002	5.109791	0.669824	18.091105	14.563923999999998	30.528645	0.076328	6.3716099999999996	19.399664	16.749506	5.968401999999999	3.250702	0.587721	5.51854	3.011813	5.4403120000000005	2.558865	0.208313	12.918571	23.192277999999998	0.840189	7.7768559999999995	5.2028099999999995	2.451686	2.5021	3.121068	6.570500999999999	6.979423	1.6431799999999999	42.657551	16.718989999999998
ENSG00000186615	0.23168899999999998	0.388855	0.48084899999999997	1.070815	0.729902	0.324908	0.547806	1.499701	1.260593	0.699878	0.48040600000000006	1.755294	0.368661	0.336073	0.774825	0.699407	0.952406	1.404244	1.153979	2.5071849999999998	0.874159	0.5313640000000001	0.733781	0.649374	0.431704	0.559833	0.931211	1.311416	1.809106	0.33192699999999997	0.340851	0.8388770000000001	0.7984720000000001	0.692346	0.480041	1.8593400000000002	0.459606	0.636456	0.585333	0.892912	0.162721
ENSG00000280252	0.081845	0.015142	0.076539	0.011153	0.071565	0.045952999999999994	0.03875	0.0	0.17563099999999998	0.099633	0.080134	0.028213	0.039069	0.130027	0.020130000000000002	0.0	0.091364	0.0	0.0	0.0	0.036153	0.16610899999999998	0.06526699999999999	0.0	0.021879	0.120446	0.213664	0.38916999999999996	0.376423	0.0	0.0	0.21747800000000003	0.0	0.0	0.111221	0.104652	0.048178	0.062053	0.11215499999999999	0.0	0.13125599999999998
ENSG00000165525	6.037619	6.229611	4.334043	5.772347	7.8248880000000005	4.289823	6.350478	10.272253	7.162452	3.012233	5.284354	7.504167	3.7093559999999997	6.444957	8.869999	4.905149	4.81095	12.405642	5.95766	12.203445	5.657415	5.023156	5.137551	5.747514	4.819101	7.718736	8.923112	7.364899	15.206794	4.000094	2.521128	4.446866	6.052773999999999	6.216633	5.265316	4.845038	6.3402519999999996	6.411215	8.160696000000002	6.321516	4.683288
ENSG00000057593	157.21315	73.81663499999999	56.351749	61.18499	113.81480400000001	48.476307	57.51550699999999	57.59143100000001	100.149963	29.676734999999997	53.127728000000005	83.991112	55.673954	111.558456	217.74852	176.597015	125.795723	207.517944	135.026398	288.606293	14.175669000000001	65.780579	38.884369	65.340347	124.059975	165.974487	68.519257	1.1604370000000002	23.453094	66.987602	96.011444	18.128183	44.148838	46.531033	22.803213	63.229565	99.194649	101.177048	0.343312	122.20974	38.333659999999995
ENSG00000255062	5.29758	5.137706	5.431684	3.159354	8.007280999999999	9.550205	2.522031	5.263455	6.777792	3.896865	4.581603	3.6651540000000002	1.581543	5.635223000000001	7.529278	8.8433	2.010541	5.571061	9.789128999999999	4.740645	2.5391939999999997	2.517011	4.4321150000000005	3.6801120000000003	4.476209	4.339595	5.430305000000001	2.386415	9.164066	2.081019	1.292914	1.7656880000000001	3.578066	3.681607	2.420587	5.973598	3.059972	5.534358	4.1936919999999995	3.863806	3.017992
ENSG00000269806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048372000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.04467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06568500000000001	0.029827999999999997	0.0	0.0	0.026175	0.0	0.0	0.0	0.05877	0.0	0.0	0.0	0.0	0.0
ENSG00000236737								0.019934999999999998													0.199129						0.695457		0.43317700000000003												
ENSG00000267202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214016	13.318929999999998	9.113137	6.299494999999999	7.279096000000001	14.115703	9.135132	5.251894999999999	5.599122	11.410449	12.558908	3.8380970000000003	8.403839999999999	5.407644	4.426493	13.765979000000002	13.002331	5.160933	6.8295330000000005	18.119522	4.832048	7.265244999999999	13.714807	8.641344	9.115528999999999	11.611147	4.591828	15.324812	12.862871	10.790153	2.588508	6.02692	5.646195	6.273704	8.606665	5.26979	13.278919	4.850505	15.689120999999998	9.282119	11.404262	5.007382
ENSG00000236900	0.0	0.0	0.0	0.0	0.064714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046725	0.0	0.0	0.0	0.0	0.0
ENSG00000236175						0.010763																0.006309				0.015782	0.22176500000000002				0.023826										
ENSG00000241765		0.033937		0.030462	0.0016239999999999998			0.014913									0.011884				0.041819999999999996			0.14647000000000002									0.090897	0.118148	0.087976	0.166378					
ENSG00000198046	0.0	0.12415599999999999	1.0806850000000001	0.031376	1.487525	0.080456	0.031847	0.812808	0.989135	0.042592000000000005	0.037281	0.015119999999999998	0.10016	0.42866400000000004	0.735139	2.764965	0.022496000000000002	0.094218	1.628684	1.894925	0.06819700000000001	0.043006	0.118273	0.735432	0.40274499999999996	0.25855300000000003	1.259837	1.394432	8.190953	0.042683	0.035483999999999995	0.041444999999999996	0.162857	0.096968	0.051935	0.021151	0.10729200000000001	0.102026	0.131913	0.175825	0.079911
ENSG00000279806		0.011078	0.0			0.051057					0.004868	0.0		0.00495				0.033855		0.011775	0.155109	0.007143000000000001		0.009059000000000001		0.006963	0.028610000000000003	0.742272		0.019558000000000002	0.016074	0.045273	0.002967	0.034709	0.012205	0.0017219999999999998	0.004247	0.008171			
ENSG00000281379	0.040971	0.009526	0.14263599999999999	0.0	0.0		0.025606	0.012902	0.002813		0.0	0.101246		0.044364999999999995	0.047694	0.12796	0.10758599999999999	0.055587			0.0019399999999999999	0.010201	0.00441	0.0	0.0	0.021144	0.13178299999999998	0.013378	0.004047		0.0		0.006861	0.005978	0.047504000000000005		0.0	0.031348			0.015528
ENSG00000253215	304.180878	299.180725	248.99675	71.880066	190.822815	20.713314	64.17641400000001	152.033188	499.254028	321.792877	20.572369000000002	35.034306	315.24352999999996	232.363312	484.55624400000005	129.631302	777.357971	477.945587	34.355053000000005	162.40538	43.100834000000006	1638.5177	134.921143	703.744385	66.528358	40.143963	49.214077	272.984039	78.971153	292.310425	9.015272999999999	133.56163	701.6242679999999	589.57373	662.396667	17.427597	117.18026699999999	536.286316	20.897148	809.59021	269.816803
ENSG00000249381																	0.0																					0.053184			
ENSG00000221386	0.0	0.0	0.0	0.0	0.0	0.279036	0.35881399999999997	0.116619	0.0	0.26987300000000003	0.0	0.104736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014811000000000001	0.0	0.0	0.0	0.0	0.05455499999999999	0.0	0.0	0.142766	0.118095	0.023254	0.05787899999999999	0.24466500000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197372	0.413908	0.348452	3.645132	0.01007	0.5549569999999999	0.923692	0.14060699999999998	2.527123	0.1562	20.723103	0.188859	1.399237	0.10977200000000001	17.016560000000002	1.412425	0.551216	0.9795440000000001	1.295312	1.194898	2.18472	0.869783	0.170765	0.6287159999999999	0.6391680000000001	0.616883	0.637405	0.9302879999999999	0.736574	1.408267	0.5932470000000001	0.019804	0.101243	0.5291779999999999	0.524162	0.20651399999999998	0.048694	0.217957	0.41663900000000004	1.298781	1.211956	1.440101
ENSG00000187772	1.7854560000000002		0.287586					8.503824		1.351537				2.230532	0.577978	13.395357999999998					9.218050999999999	0.034955	0.013550999999999999	0.014284			12.125736	0.007084999999999999	1.581181			0.073653		0.007297	0.002604		0.018039				
ENSG00000279050	0.0	0.009559999999999999	0.0	0.0	0.054187	0.0	0.0	0.009977	0.01463	0.0	0.019762000000000002	0.010961	0.0	0.020941	0.0	0.029001	0.0	0.012173	0.06073200000000001	0.0	0.0	0.0	0.005151	0.037459	0.0	0.0	0.0	0.0	0.081107	0.0	0.0	0.0	0.0	0.0	0.0	0.009909999999999999	0.018326	0.011753	0.1378	0.0	0.01729
ENSG00000113645	2.181406	10.550943	5.3928519999999995	2.993815	9.224734	7.658699	4.346066	12.828989	9.627096	5.036232	2.7113080000000003	13.121174	2.8766689999999997	7.308564	18.209694	9.581263	2.156459	23.063868	6.731945	19.999814999999998	7.076833000000001	10.964091	16.923389	18.346851	1.863707	4.1257209999999995	3.094102	6.215592	8.891311	4.556473	2.5956599999999996	2.041105	11.661239	24.556976000000002	9.64988	3.550647	4.4166669999999995	5.171197	130.139404	15.244352	21.986774
ENSG00000255307	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.165449		0.0		0.012931	0.0	0.0	0.0		0.0	0.0	0.0	0.026402	0.0	
ENSG00000201868														0.0	0.0						0.0	0.0																			0.0
ENSG00000171346	0.002361	0.008919			0.07535399999999999	0.005023		0.007953			0.005006	0.007592	0.005754	0.0048259999999999996	0.011984	0.006265		0.086926	0.093087		0.053449	0.003926	0.005935	0.028083999999999998		0.051561	0.022594	0.265226	1.6190879999999999	0.173096	0.48499799999999993	0.005584	0.044305000000000004		0.04005	0.004576		0.039415	0.001816		0.007821
ENSG00000230630	0.018857	0.238483	0.019586000000000003	0.128579	1.179322	0.054110000000000005	0.045132	0.05794	0.445454	0.098137	0.108026	0.044145	0.20130399999999998	0.022736000000000003	0.07709500000000001	0.0	0.056461000000000004	0.089148	0.30534	0.145275	0.17564200000000002	0.082079	0.31918	1.362729	0.328282	0.253759	0.026831999999999998	0.11020899999999999	0.633544	0.090238	0.126661	0.048162	0.28728200000000004	0.555743	0.25095300000000004	0.040313999999999996	0.50988	0.055098	0.399358	0.140207	0.118595
ENSG00000214525	0.0	0.0	0.060150999999999996	0.0	0.027338	0.0	0.0	0.020081	0.0	0.0	0.0	0.005458	0.0	0.0	0.009594	0.0	0.0	0.0	0.0	0.0	0.005866	0.008468	0.0	0.0	0.0	0.0	0.024686000000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009869	0.0	0.0	0.0	0.0	0.026356
ENSG00000272822	18.130131	35.163208000000004	34.48769	18.709101	25.313663000000002	28.47805	14.172688	34.445595000000004	31.855133000000002	36.516739	31.830927000000003	31.167164	12.167207000000001	60.962771999999994	23.265932	46.338001	22.960611	66.538048	17.924492	44.634453	33.003409999999995	18.396454000000002	27.916679	32.117832	8.360783999999999	37.938725	37.523617	25.813732	41.424881	22.651004999999998	12.140791	18.883263	21.979862	26.487413	21.116369	20.527721	17.609344	32.112068	108.884781	27.277966999999997	53.486614
ENSG00000268603	0.753959	0.48719700000000005	0.42108	1.565849	0.486358	0.211625	0.725982	0.693988	0.17158900000000002	1.0468309999999998	0.9703790000000001	0.304223	0.09460299999999999	0.243044	0.036566	0.618041	0.791176	0.194983	0.623514	0.226883	0.376312	0.26558000000000004	0.728825	0.268903	0.34528200000000003	0.6316350000000001	0.42005600000000004	0.397889	1.444117	0.596984	2.856918	0.5211859999999999	0.291557	0.12632100000000002	0.23466599999999999	0.9744709999999999	0.694484	0.260212	0.754923	0.538704	2.3692759999999997
ENSG00000221174	0.0	0.0	0.0	0.0	0.0			0.0				0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0				0.0	0.0	
ENSG00000266328																													0.370541												
ENSG00000270652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036107	0.043606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022203999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026318	0.021471	0.0	0.0
ENSG00000257751	0.060959000000000006	0.071485	0.050725	0.035657999999999995	0.024528	0.07288	0.003193	0.081312	0.018876	0.084017	0.068189	0.07894	0.01722	0.011534	0.017871	0.109984	0.014454	0.200396	0.030197	0.060999	0.027207	0.0078049999999999994	0.090459	0.10509600000000001	0.062215999999999994	0.019535	0.070345	0.028395	0.071573	0.006019	0.0	0.027239	0.006562999999999999	0.07714700000000001	0.005686999999999999	0.05105	0.064671	0.065762	0.081821	0.03242	0.033018
ENSG00000181097	0.053398	0.16409400000000002	0.18741300000000002	0.41911899999999996	0.263207	0.065701	0.085301	0.210641	0.298693	0.19020499999999999	0.066101	0.171397	0.113024	0.076613	0.131706	0.079463	0.0	0.105995	0.32286	0.218745	0.084507	0.036161	0.066309	0.198447	0.154202	0.211215	0.113398	0.469926	0.41801400000000005	0.049482	0.155776	0.326235	0.16481700000000002	0.21380300000000002	0.203488	0.143833	0.047889	0.1897	0.525898	0.0	0.12205999999999999
ENSG00000227421			0.046958										0.056857000000000005												0.04027				0.026274000000000002												
ENSG00000133028	11.026201	4.1987760000000005	2.340661	7.596077	6.255356	4.8230059999999995	3.623874	4.771317	5.174831	6.537012	3.257145	3.680051	2.837959	3.8765449999999997	5.374969	10.097673	3.6504589999999997	11.844408999999999	2.933139	4.089008	3.896258	3.098207	3.3144949999999995	5.623597	4.0113	12.065988	4.305713	3.543592	3.665658	6.273102	2.556942	2.1847950000000003	4.27405	6.153669	4.845515	3.3612349999999998	4.957778	4.472462	8.129691000000001	6.507011	6.3710510000000005
ENSG00000250745																													0.005121										0.0		
ENSG00000225928	0.0	0.022844	0.0	0.0	0.0	0.0	0.0	0.01149	0.0	0.0	0.0	0.019341999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017131999999999998	0.009537	0.041247000000000006	0.0	0.0	0.0	0.022591	0.0	0.087462	0.0	0.0	0.0	0.0	0.0	0.011208
ENSG00000155329	9.019437	8.555342999999999	7.096402	6.9633259999999995	7.528588	7.068718	8.307203999999999	8.678519	10.520251	6.759278	5.634052	4.584954	5.656552	14.055937	8.156989	10.466483	1.950479	15.127101000000001	13.05547	9.105246000000001	3.75679	7.527672999999999	9.252476	7.910228999999999	3.808905	4.258554	11.210309	6.972600999999999	6.385324	4.708938	5.1648309999999995	11.409613	12.525951	10.69838	8.010608	8.551642999999999	5.815802	13.307898000000002	6.696574000000001	10.162728	6.702528
ENSG00000104872	33.097332	75.25909399999999	66.88608599999999	51.040283	52.77195	62.124748	70.026146	82.448387	55.444545999999995	76.232964	37.487949	39.068058	37.381752	53.36040500000001	80.46352399999999	54.19375600000001	31.558796	48.049381	75.78878	71.29136700000001	42.946228000000005	38.093502	76.259377	42.640137	45.20599	35.32951	109.50833899999999	105.217293	206.935684	29.405503999999997	115.49323999999999	41.816021	46.228645	40.023769	63.849415	48.615826	34.790240999999995	33.720046999999994	81.959526	56.326221	60.508701
ENSG00000234776	0.020515000000000002	0.06275	0.14029	0.18141400000000002	0.043597000000000004	0.17977100000000001	0.11016199999999998	0.22383000000000003	0.14339000000000002	0.074921	0.043545	0.055482000000000004	0.177715	0.173319	0.135913	0.293051	0.039258999999999995	0.1351	0.06363200000000001	0.341758	0.081558	0.032488	0.122698	0.01319	0.032905000000000004	0.145034	0.266814	0.037065	0.742522	0.073809	0.176292	0.03848	0.081329	0.063037	0.039358	0.094434	0.11611300000000001	0.03733	0.168675	0.074788	0.111801
ENSG00000250470	0.15398599999999998	1.2608139999999999	0.312954	0.10676300000000001	0.0	0.04809	1.018249	0.628683	0.071779	1.232832	0.9918	0.358227	0.067732	12.020907000000001	0.398559	0.047902	0.12629100000000001	0.039803	0.398296	0.0	0.155796	0.6605270000000001	0.39022399999999996	0.520241	0.559657	1.410798	0.0	0.018408	1.054529	0.119967	0.7966300000000001	0.268196	0.397538	1.0919219999999998	0.576471	1.383174	3.722714	0.285733	0.079958	0.180864	1.609119
ENSG00000274181	0.012315999999999999	0.043519	0.027977999999999996	0.039648	0.026232	0.03137	0.015271999999999999	0.034395999999999996	0.08721	0.02408	0.025816000000000002	0.016208	0.014486	0.034308	0.023715	0.059682000000000006	0.0076950000000000005	0.14138499999999998	0.010752	0.038722	0.062876	0.021618000000000002	0.06776599999999999	0.035183	0.013575	0.059411	0.05776	0.009584	0.047217	0.034247		0.005538	0.021179	0.035787	0.03055	0.024319	0.036407	0.052188	0.061137000000000004	0.054327999999999994	0.05249500000000001
ENSG00000258716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042983999999999994	0.075889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184209	20.3566	3.186292	18.815815	4.250582	4.943293	3.059678	12.191619000000001	14.591223000000001	23.089373000000002	10.23579	9.597362	8.812657000000002	10.313564	2.145858	3.5505910000000003	9.784678999999999	7.5703190000000005	4.730247	25.607229	6.786764	3.017849	2.048835	14.262093	4.294009	18.317883	3.7606580000000003	4.52123	7.456878999999999	7.310333	6.848127000000001	17.769369	10.463545	15.948557000000001	3.9381730000000004	12.320179	14.636978	12.986222999999999	11.905643	4.490151999999999	12.401280999999999	3.010891
ENSG00000264502																																									
ENSG00000274633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227047																												0.017830000000000002											0.034008		
ENSG00000255315			0.0											0.088377		0.0																									
ENSG00000115415	35.936465999999996	46.722008	116.65974399999999	17.91692	59.278923	218.599548	20.180796	58.856178	50.643658	82.638351	104.858673	32.564465000000006	17.627903	32.872246000000004	81.340599	60.766842000000004	46.250896000000004	90.11084	35.063732	120.444534	368.11911000000003	46.992160999999996	41.270359	136.17619299999998	24.00853	36.973392	84.558815	27.781868	146.903275	17.939524	17.006317000000003	29.881621999999997	61.92804	75.425713	27.454926	27.996296	23.384418	49.972640999999996	1073.195679	145.789246	29.918545
ENSG00000239552	0.0	0.0	0.0	0.040228	0.092718	0.0	0.0	0.0	0.019357	0.0	0.0	0.070128	0.0	0.0	0.043039999999999995	0.0	0.069149	0.01704	0.0	0.065461	0.034355000000000004	0.011892	0.0	0.05971	0.043468	0.114692	0.027736	0.0	0.11303800000000001	0.032843000000000004	0.0	0.0	0.047242	0.0	0.0	0.0	0.012816	0.049313	0.074098	0.06586399999999999	0.11113900000000002
ENSG00000276411																							0.031292																		
ENSG00000071073	2.0926150000000003	4.9753	4.71344	3.391225	7.643836	7.049042999999999	0.7477600000000001	5.73502	5.305251999999999	3.505344	0.573022	2.584878	2.190537	6.81153	4.3109720000000005	3.723736	7.022142	26.288418	8.058993	5.151803	5.112080000000001	1.935136	4.870178	3.793766	3.9178589999999995	5.6109290000000005	6.229831	4.258445	10.037097	1.8412709999999999	0.685365	2.749724	3.3691199999999997	5.386035	2.939753	4.021162	1.9445299999999999	4.687901999999999	15.015488000000001	6.093162	9.988472
ENSG00000238065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042755	0.0	0.0	0.0	0.0	0.0	0.0	0.041648000000000004	0.0	0.0
ENSG00000252490														0.030637												0.040287														0.0	
ENSG00000236248	0.114724	0.0	0.0	0.0	0.0	0.0	0.09436900000000001	0.0	0.0	0.109792	0.0	0.0	0.0	0.0484	0.095804	0.069687	0.051579999999999994	0.050019	0.0	0.148392	0.02395	0.037302999999999996	0.0	0.057161000000000003	0.0	0.0	0.13686600000000002	0.263716	0.13885999999999998	0.055277999999999994	0.047001999999999995	0.031111	0.063016	0.0	0.0	0.0	0.018629	0.0	0.10228200000000001	0.0	0.160395
ENSG00000207033																																									
ENSG00000262362	0.262339	0.8035770000000001	0.221129	0.117933	1.216125	0.07559	0.17683	0.9803	0.45578100000000005	0.087938	0.332259	1.029044	0.090403	0.566002	0.230794	0.740807	0.36725	0.047486	0.496688		0.182867	0.288671	0.159941	0.342281	0.05134400000000001	0.23198600000000003	0.709638	0.320405	3.139209	0.25756100000000004	0.59249	0.118815	0.24509299999999998	0.117123	0.254748	0.306839	0.8230049999999999	0.246946	1.00681	0.492746	0.623901
